clone.id	gene.name	unigene.id	genbank.acc
1871101	WBP2	Hs.231840	AI262370
1553552		Hs.127743	AA962432
296022		NA	NA
784190		Hs.28974	AA446655
1700088		Hs.130747	AI061393
1461321		Hs.125457	AA883400
785530	ITGA1	Hs.116774	AA450323
489755	ADAM12	Hs.8850	AA099554
432114		Hs.272113	AA679303
730385	FLJ13159	Hs.4273	AA421030
125191		Hs.193000	R05505
362080		NA	NA
33603	GPRC5B	Hs.242407	R19521
1689980		Hs.207359	AI123321
1642695		Hs.292176	AI023853
1627830	HOXC5	Hs.111473	AI018559
795398	KIAA1621	Hs.147674	AA453283
282996	KIAA0240	Hs.196275	N51260
1635978		Hs.131201	AI017801
1737660		NA	NA
953754		NA	NA
284651	BRPF3	Hs.42179	N64814
22359		Hs.4840	T74287
YML051W	ORF	NA	NA
1566836		Hs.150759	AI123752
448509		Hs.209657	AA777635
1657538		NA	NA
241077	BAZ1A	Hs.8858	H80324
366901		Hs.61389	AA026303
141545		Hs.25151	R73092
1653494		Hs.146606	AI140549
2308153	ELL	Hs.5881	AI652901
1740698		NA	NA
1836977		Hs.193750	AI205815
45882		Hs.218260	H08509
277358		NA	NA
1896345		Hs.270133	AI298836
1610388		Hs.150378	AA995453
1588434	ARIH2	Hs.241558	AA975236
1687265		Hs.292442	AI089755
725622		Hs.10852	AA293205
2029216		Hs.313127	AI253174
740427		NA	NA
49567		Hs.159264	H15113
950271		Hs.15053	AA598747
897960		Hs.188910	AA598853
1671645		Hs.292235	AI057035
1564949		Hs.112481	AA953066
1203810		Hs.294017	AA640385
110267	FLJ20461	Hs.121197	T71342
382457	KCNB1	Hs.84244	AA069746
321266		NA	NA
1471822	FLJ20581	Hs.122939	AA873330
1704140		NA	NA
814048	FLJ20101	Hs.263925	AA465474
293637		Hs.34299	N63808
1466045		NA	NA
1594225		Hs.183826	AI002517
1627500		NA	NA
1620789		NA	NA
824530	ARTS-1	Hs.247043	AA490894
1571544		Hs.126799	AA931161
67884		NA	NA
251937		Hs.42385	H97496
1031468		Hs.159348	AA609206
1984950		Hs.145500	AI252845
1621321		Hs.130561	AI004412
24836		Hs.9012	R38923
1882806		Hs.96769	AI279288
428786		NA	NA
1654669		Hs.131686	AI021923
753775	GMPR	Hs.1435	AA406242
1899437	HNF4A	Hs.54424	AI301528
1738306		Hs.144731	AI191992
289784		NA	NA
1543712		Hs.132483	AA922224
2109377	ITPKA	Hs.2722	AI381043
280381		Hs.131853	N47115
80672	HPRP8BP	Hs.10290	T57815
109277	KIAA1431	Hs.14794	T80833
813165	PMBP	Hs.9071	AA456304
32516		Hs.192822	R18901
1657278		Hs.283385	AI038981
429083	RBP4	Hs.76461	AA005202
1847464		NA	NA
39963		Hs.12363	R53561
1566129		Hs.192816	AI075945
1667602		Hs.293137	AI040319
345872		Hs.58174	W73883
1551273	MEF2B	Hs.78881	AA936141
182288	DDR1	Hs.75562	H41900
1590019		Hs.129212	AA983190
966116		Hs.277187	AA505588
1845938		Hs.147648	AI218476
1640758		Hs.130939	AI014964
1858220		Hs.152415	AI225098
1534530		Hs.126605	AA917550
878605		Hs.59384	AA775270
501728		Hs.214368	AA127829
1101428	SEMG2	Hs.180016	AA588443
1735632		Hs.303806	AI126595
1627481		Hs.127924	AI016855
436852		Hs.188997	AA703084
1856838		NA	NA
1675028	VIPR2	Hs.2126	AI057229
1521840		Hs.130178	AA907511
161272		NA	NA
594038	FGF12B	Hs.326401	AA169440
415326		Hs.18844	W91896
773332	ITGAE	Hs.851	AA425451
1859037	DKFZP586J0119	Hs.169474	AI199321
666451	KIAA0942	Hs.6763	AA232926
878571	GPR56	Hs.6527	AA775249
269751		Hs.125230	N27125
1542322		Hs.131331	AA926634
1580235		Hs.182907	AA969125
1007855	KLK2	Hs.181350	AA225966
46565	SPTAN1	Hs.77196	H09759
1581757		Hs.9343	AA970935
1848672		Hs.132965	AI247472
609950		Hs.73333	AA174105
1374098		Hs.326122	AA828710
1625910		Hs.129493	AA994393
1578721	CBL	Hs.99980	AA972853
320568		NA	NA
745336		NA	NA
340898		Hs.56219	W57712
1862253		Hs.133295	AI053851
1468122		Hs.292013	AA884805
1711877		Hs.15276	AI129256
261141		NA	NA
346947	ZNF211	Hs.15110	W79316
2048244		Hs.307349	AI370796
450300		Hs.291275	AA682838
1609966	CSPG3	Hs.169047	AI000557
430171		Hs.60374	AA010252
855323	FLJ10808	Hs.59838	AA630292
1569136		Hs.128313	AA973475
1840063		Hs.147450	AI214845
1127015	KIAA0756	Hs.116604	AA665583
110321		Hs.318902	T71574
1655376		NA	NA
412881	LOC55871	Hs.7535	AA707696
1895676	BARX1	Hs.164960	AI292221
1031478	DNAI1	Hs.112667	AA609218
824602	IFI16	Hs.155530	AA490996
241497		NA	NA
41311		Hs.187497	R56729
1840824		Hs.308308	AI220362
1628026		Hs.130906	AI014521
1652600		Hs.132673	AI033419
1683099		Hs.122329	AI088120
209061		Hs.271661	H60733
1751960		Hs.146810	AI150264
1620098		NA	NA
174654		NA	NA
138294	CTBS	Hs.135578	R56698
1237711		Hs.113912	AA805012
744897		Hs.124895	AA625784
754649	C14ORF3	Hs.204041	AA411202
289125	BM046	Hs.177812	N59846
1499795	LOC56897	Hs.236828	AA879105
1652071		Hs.190587	AI023895
324719	PRED22	Hs.167130	W47365
1504091		Hs.130097	AA904793
322021		Hs.55561	W37318
YOR104W	ORF	NA	NA
110996		Hs.15167	T90462
1737077		NA	NA
2273445	GHRH	Hs.37023	AI631051
1503971		Hs.293549	AA904677
1557824		Hs.126574	AA917005
37986	ECEL1	Hs.26880	R61395
269567		NA	NA
1629169	FLJ13102	Hs.225160	AA995913
1422939	HSA404617	Hs.127821	AA828167
40887	LFNG	Hs.159142	R56561
285636		Hs.49204	N66472
1642963		Hs.131467	AI024166
202357		NA	NA
126544		Hs.19807	R06851
391967		NA	NA
2315876	TPSB1	Hs.250700	AI675311
868261		Hs.190319	AA633947
1755681		Hs.147560	AI217228
1507172		Hs.222089	AA904435
72447		Hs.9326	T51620
1939207		Hs.105093	AI341725
233277		Hs.270149	H77493
2298502		Hs.155085	AI650352
1842716		Hs.147799	AI221639
1839384		Hs.122238	AI214433
37728	KIAA0957	Hs.30991	R59488
432649		Hs.113161	AA700555
1649800		Hs.132251	AI027120
269185		Hs.15768	N26621
129446	CYP4F12	Hs.180570	R11209
178268		NA	NA
298772	MLYCD	Hs.150748	N74699
869249		Hs.138211	AA679870
814989	PPM1G	Hs.17883	AA465126
1912500		Hs.147963	AI304728
49858		Hs.129190	H29290
110904		NA	NA
294682		Hs.110524	N71294
743829	LOC56963	Hs.271277	AA634385
1880978		Hs.13956	AI268459
1589538	PARG1	Hs.70983	AA977723
549101		NA	NA
505887	B4GALT4	Hs.13225	AA683581
564176	FLJ20277	Hs.183860	AA121360
781510	CITED1	Hs.40403	AA431126
343352	KIAA1134	Hs.18282	W67514
245422	ADD1	Hs.183706	N53485
629906	OGN	Hs.109439	AA219099
743143	MYO5B	Hs.172506	AA399977
1658911		Hs.131982	AI039503
40673		Hs.7237	R56044
233942		NA	NA
811091	KIAA1501	Hs.31549	AA485673
83920	POV1	Hs.18910	T64312
1605258	KIAA0657	Hs.6654	AA995976
344190		Hs.100043	W69741
136351		Hs.109748	R33498
243360	DNCI2	Hs.66881	N38963
295350		NA	NA
1984962		NA	NA
245388	CAT	Hs.76359	N54994
281737		NA	NA
1571857		Hs.127031	AA935551
49332		Hs.21865	H15416
810781	TFAP2A	Hs.18387	AA481019
358719	RAP1	Hs.274428	W96489
1846911		Hs.148781	AI239692
286465		NA	NA
1647704		Hs.132705	AI034331
1343468	NCAM2	Hs.177691	AA709271
448729	KIAA1298	Hs.60377	AA778224
1876382		Hs.149359	AI272946
1292725		Hs.120377	AA719358
1204398		Hs.192722	AA654638
186307		Hs.32499	H29765
130201	ICAM2	Hs.83733	R21535
280387		Hs.54011	N49276
1467999		Hs.125521	AA883900
346009	PFKL	Hs.155455	W72140
282881		Hs.46477	N45115
771852		Hs.277188	AA469245
511878		Hs.26743	AA088791
1202753		Hs.140002	AA630949
772878		NA	NA
451816	BING4	Hs.17930	AA706824
1621145		Hs.191501	AA993242
504545		Hs.71947	AA149120
1008689		Hs.136213	AA226328
1853710		Hs.125667	AI243943
151531		NA	NA
725327	MYO9B	Hs.159629	AA291705
435774		NA	NA
450158		NA	NA
207735	SERPINA1	Hs.297681	H58926
33408		NA	NA
1917809		Hs.156606	AI343815
490449		Hs.301700	AA126482
230180		Hs.150000	H74329
356665	RRAD	Hs.1027	W84370
267666	SLC7A8	Hs.22891	N23174
1755078		Hs.148507	AI200773
40435		Hs.270263	R53234
827168	ABCA1	Hs.211562	AA521292
1343732	SOD3	Hs.2420	AA725564
1662477		NA	NA
796155	COL4A3BP	Hs.21276	AA461090
34903	TRIP12	Hs.138617	R19894
1415162		Hs.137101	AA829885
265645	HNMT	Hs.81182	N25338
134011		Hs.107708	R31262
40040	KIAA1126	Hs.44087	R53369
1846631		Hs.142879	AI247364
155048		NA	NA
1860276		Hs.148425	AI198074
46630		Hs.101687	H10060
2018283		Hs.270712	AI362733
1894405		Hs.124130	AI291445
511816	RAB6	Hs.5636	AA088744
951928		NA	NA
1883966		Hs.147531	AI216540
108345		Hs.210635	T70609
1467988		Hs.125519	AA883884
502618		Hs.71042	AA126706
713286		Hs.55533	AA282976
162204		Hs.29235	AI668609
274529		Hs.10862	R85387
243770		Hs.194225	N39325
1571409		Hs.269712	AA934604
124126		Hs.189777	R01724
325365	HRB2	Hs.154762	W52272
415565		Hs.58485	W78810
204208	PLGL	Hs.262869	H59200
39219	C11ORF11	Hs.124275	R51382
205475		NA	NA
1900939		Hs.150819	AI302616
1455892		NA	NA
47036		Hs.24974	H10956
590310		Hs.29383	AA156269
815835	LOC80302	Hs.10927	AA485249
768038		Hs.176731	AA418839
67237		Hs.110044	T52699
268148		Hs.65736	N27415
1942706		Hs.148633	AI203094
742659		Hs.48849	AA400277
1738623		Hs.145045	AI187812
1543899		Hs.122464	AA921940
136312		NA	NA
1456757		NA	NA
1562174		Hs.292038	AA933962
782961		Hs.193396	AA468099
1640987		Hs.131550	AI024634
1926183		Hs.150837	AI345952
1899297		Hs.149930	AI289171
211351		Hs.38007	H69043
YLR133W	ORF	NA	NA
878429		Hs.292597	AA670369
135219		Hs.166880	R32847
1696061		NA	NA
588015		Hs.171971	AA134978
768394		Hs.105363	AA495809
1855642	FLJ23309	Hs.87128	AI263800
712049	ST16	Hs.315463	AA281635
415279		Hs.123927	W92094
206160		Hs.114176	H61078
110070		Hs.268595	T85238
757210		Hs.301048	AA443971
1048775		Hs.116186	AA626942
1643111		Hs.131622	AI025349
999931		Hs.136407	AA533711
376296		NA	NA
1896918		Hs.150050	AI299461
1876405		Hs.143617	AI274032
179220		NA	NA
1468587		Hs.326357	AA884618
188394		Hs.33130	AI821459
1626814		Hs.130189	AI018280
1712258		Hs.228239	AI127871
853491		Hs.116914	AA663551
612576		NA	NA
196041		NA	NA
1696536		NA	NA
491403	TNFRSF1B	Hs.256278	AA150416
1010124		Hs.269298	AA229596
1466549	FLJ20668	Hs.12920	AA885140
730014		Hs.98168	AA416874
179617	PDE1B	Hs.203238	H51117
505385	SERPINB9	Hs.104879	AA147540
813661	KIAA0517	Hs.12372	AA447764
221197	ESRRB	Hs.267665	H91842
1561144		Hs.128842	AA977576
1896469		NA	NA
1457333		Hs.128001	AA911902
1845540		Hs.220938	AI222969
1551208	HSEC61	Hs.306079	AA933728
356806	SLC7A10	Hs.58679	W84528
1642517		Hs.192719	AI024714
970364		NA	NA
257342		Hs.44066	N29638
681942	FLJ12476	Hs.88144	AA256332
284388		Hs.27705	N52147
1034488		Hs.164589	AA779725
950384	KIF5B	Hs.149436	AA599044
567306		NA	NA
745217	FLJ22477	Hs.118944	AA626878
1643876	FLJ23554	Hs.164705	AI026952
1542454		Hs.148283	AA907584
295389	GHR	Hs.125180	N70358
1049079		Hs.122058	AA778717
1738644		NA	NA
180018		Hs.58215	R84574
109488		Hs.14877	T81312
1492404		Hs.208414	AA878558
1560295	HMGCL	Hs.831	AA948410
YML004C	ORF	NA	NA
46011	KIAA1171	Hs.26966	H09496
511117		Hs.22612	AA088231
32899		NA	NA
789014	SLC12A4	Hs.10094	AA452841
1640821		Hs.42792	AI015052
1033739	RANBP9	Hs.279886	AA780110
1415672		Hs.128823	AA808736
434799		Hs.114076	AA701893
241346		Hs.15227	H90347
203772		Hs.269069	H56088
1620795		Hs.130566	AI004469
488140		Hs.44883	AA057236
1628961		Hs.129466	AA994033
1601862	BK1191B2.3.1	Hs.7436	AA989225
240480		Hs.110286	H90746
1011483	CIR	Hs.89421	AA229763
855910	LGALS3	Hs.621	AA630328
214077		NA	NA
432086		Hs.125652	AA679284
811149	C9ORF3	Hs.18075	AA485743
1678635		Hs.307912	AI077477
824545		Hs.220714	AA490919
795253		Hs.99249	AA451798
1860318		Hs.148426	AI198111
1468897		NA	NA
1161830	CYBA	Hs.68877	AA876021
773344	SLC16A2	Hs.75317	AA425395
1861001		Hs.228280	AI198310
1562830		Hs.127109	AA936570
197737		Hs.269024	R93701
376080	XPNPEP2	Hs.57922	AA040387
687363		Hs.66147	AA235104
1552096		Hs.126958	AA933788
138841		NA	NA
436402		Hs.186938	AA699601
417707		Hs.19313	W88544
950615		NA	NA
772880	FLJ21127	Hs.11500	AA428455
1838952		Hs.97759	AI223419
1555479		Hs.128408	AA974952
1876474		Hs.149421	AI274160
273421		Hs.93817	N36873
YNL150W	ORF	NA	NA
1527065		NA	NA
1845366		Hs.144946	AI218355
243350		Hs.44899	N38956
1460073	NORPEG	Hs.15165	AA864840
357544	LSP1	Hs.56729	W94063
1704828	DKFZP761D2324	Hs.7981	AI151048
897641	HNRPU	Hs.103804	AA496741
126653		Hs.301918	R06905
1582243		NA	NA
346869		Hs.58558	W79114
1950992		Hs.156292	AI336401
1893393	FLJ10707	Hs.7187	AI278105
950975		NA	NA
1640737		Hs.130940	AI014965
742666		Hs.97791	AA400273
1562283		Hs.127394	AA954454
431805	GRN	Hs.180577	AA678022
345876		Hs.58175	W72020
491238		Hs.72045	AA148776
1581312		Hs.129963	AA969992
448093		Hs.166079	AA702706
253407		NA	NA
127096		Hs.187462	R08109
160		Hs.186631	AA176997
25983		Hs.21095	R12515
1642214		Hs.128225	AI018667
430623		Hs.272056	AA678078
1118429		NA	NA
1870178		Hs.149175	AI245805
233262		NA	NA
1524660		Hs.126428	AA912874
1876766		NA	NA
592832		Hs.180059	AA158267
292122		Hs.109391	N62434
292628		Hs.37560	N62677
131104		Hs.23596	R23923
238689	FLJ20150	Hs.108502	H67236
287775		NA	NA
119289		Hs.18239	AI732293
1570302	DHFR	Hs.83765	AA932550
461477		Hs.271771	AA705053
1896245		Hs.126896	AI298186
814124		Hs.284277	AA465378
812973		Hs.182635	AA464604
232614		Hs.137135	H73421
564771	FLJ20360	Hs.26434	AA129415
452116		Hs.100636	AA707219
73222		Hs.38931	T55975
2251759	TRPC6	Hs.159003	AI658667
814632	SFRS10	Hs.30035	AA481024
726637	TCTE1L	Hs.75307	AA398011
1492953		NA	NA
1466771	FLJ20323	Hs.83937	AA883729
1882500		Hs.124340	AI279833
1571913	TU3A	Hs.8022	AA932696
435720		Hs.115033	AA700764
183556	GJA4	Hs.296310	H44032
1555659	GPX3	Hs.172153	AI147534
1838779		Hs.147462	AI215054
1733922		NA	NA
399593	PPP2R2C	Hs.279909	AA733098
281769		NA	NA
234975		Hs.189869	H78613
1580530		NA	NA
1565471		Hs.272128	AI218740
110323		Hs.189700	T71575
593306		Hs.170610	AA165523
190666	IMPG1	Hs.129882	H38594
1735951		Hs.151219	AI126315
180787	ADAM11	Hs.6088	R87699
1850061		Hs.270099	AI248342
1579975		Hs.127018	AA934886
924152		Hs.324418	AA514694
1618321		Hs.242802	AI016507
1435649		Hs.183085	AA858187
115414		Hs.261457	T87520
898258	CHN1	Hs.169965	AA598668
1208795		NA	NA
416325		Hs.126261	W85851
1073881	RNF9	Hs.274295	AA576913
1008791	ACPP	Hs.1852	AA225107
277480		Hs.148074	N48738
124853		Hs.16601	R01161
1639336		Hs.131566	AI024803
32343	FLJ11078	Hs.250632	R17597
449346		NA	NA
1735008		NA	NA
453614		Hs.194096	AA679576
1754932		Hs.148562	AI201276
282978	TGFB2	Hs.169300	N45138
683151		Hs.61957	AA213418
1855078		Hs.192809	AI286043
327195		Hs.167011	AA284249
267738	FLJ20505	Hs.69388	N23283
1699773	KIAA1007	Hs.279949	AI061104
1566612		Hs.269922	AI091460
415447		Hs.269166	W79029
454121	KIAA0614	Hs.7314	AA677013
1585843		NA	NA
795181		Hs.25314	AA453473
1572823		Hs.203627	AA953918
610042		Hs.189992	AA174133
290387	TNRC11	Hs.211607	N64517
122050		Hs.119567	T98277
1737380		Hs.151199	AI125898
1556151		NA	NA
158312		Hs.246316	AI668581
901653		NA	NA
489594	FLJ11565	Hs.61763	AA099522
1614000	APOA1	Hs.93194	AI001134
1031548		Hs.112678	AA609282
1844807		NA	NA
795173	TUBA3	Hs.272897	AA453471
377728		Hs.91954	AA056224
1662386		Hs.134615	AI081821
462843		Hs.102682	AA705324
1878917		Hs.146007	AI278206
1917330		Hs.150178	AI343847
297155		Hs.36119	N73909
823796		Hs.42299	AA490264
428826		Hs.295459	AA005291
2255057	EPO	Hs.2303	AI620493
49316		Hs.164501	H15367
1893121	SPRR3	Hs.139322	AI278521
591814	FLJ20343	Hs.252692	AA143466
1899967		NA	NA
1635695	KIAA1080	Hs.155546	AI017433
415906		Hs.269168	W86196
1620748		Hs.200360	AI004377
2051799	GGT2	Hs.289098	AI345015
511807		Hs.170298	AA088446
1862072		Hs.209026	AI053614
1637203	C1QA	Hs.9641	AI074177
40636		Hs.310180	R55964
782353		Hs.98699	AA431271
845054		Hs.210682	AA773311
32257	SRP9	Hs.75975	R17642
1654168		Hs.121396	AI022715
838278	RAMP2	Hs.155106	AA457474
248556		Hs.109650	N59771
417957		Hs.131711	W90574
1156527		Hs.117180	AA679700
1639294		Hs.184156	AI024921
1868551	TTR	Hs.194366	AI261783
136064		Hs.164923	R34271
230469		Hs.269257	H75354
2163910	CSPG3	Hs.169047	AI589827
1507659		NA	NA
299451		Hs.226389	AI822081
1734528		NA	NA
1554162		Hs.178499	AA931090
1551837		Hs.116750	AA922454
1736946		Hs.146542	AI125284
489290	DKFZP564O1863	Hs.173074	AA054459
1020232		NA	NA
2312765	HF1	Hs.250651	AI669507
1507246		Hs.130079	AA904537
1983986		Hs.135375	AI251217
279085	MYO9B	Hs.159629	N51705
772960		Hs.163859	AA425192
1711974		Hs.146479	AI128474
413066		Hs.180793	AA707784
1688953		Hs.166597	AI123926
1656293		Hs.187461	AI040483
1854617		Hs.263478	AI283476
1687681		Hs.155272	AI168304
712527	ACF7	Hs.108258	AA278170
897215		Hs.293361	AA677504
795437	FLJ21069	Hs.98640	AA453618
1879725		NA	NA
272552		Hs.229116	N35894
1048759		Hs.285336	AA626935
285323		NA	NA
1640473		Hs.187780	AI066579
593929	FLJ13782	Hs.257924	AA169379
1470657	DIO2	Hs.154424	AA864322
279519	FLJ11328	Hs.178518	N45619
1007677		Hs.203956	AA225623
365326	FBP2	Hs.61255	AA025149
1669428		Hs.55902	AI141395
1523431		Hs.210195	AA909445
431798		Hs.292171	AA678010
47234	FAT2	Hs.158159	H10938
590120	FLJ20798	Hs.111518	AA156022
2091357	KIAA0565	Hs.300938	AI376654
770838	SLC12A7	Hs.172613	AA427732
753278	CXCL16	Hs.82407	AA411655
1521678		Hs.148130	AA906931
280950	SRI	Hs.300741	N50843
1692405		Hs.97333	AI092844
757170		Hs.187717	AA496112
242790		Hs.37749	H94035
1635181		Hs.130615	AI005051
44303		Hs.12867	H06379
1861474		Hs.135382	AI054106
730612		Hs.293939	AA411865
1914797		NA	NA
1753594		Hs.145429	AI198696
275176		Hs.46932	R84891
1384862		Hs.203089	AA857491
298065		Hs.312582	N70740
121458		Hs.16400	T97470
503581		NA	NA
1628291		Hs.131209	AI017887
1866377	CTNND1	Hs.166011	AI244320
1203949		Hs.193481	AA661559
247698		NA	NA
251019	CDH1	Hs.194657	H97778
115114		Hs.268595	T86687
1940511		Hs.230829	AI352188
74051		Hs.221760	T48292
1629538		Hs.128995	AA985368
110812		Hs.193649	T83174
753818		Hs.186541	AA406248
1896603		Hs.6983	AI299146
1940178		NA	NA
1853888		Hs.143510	AI242068
40299	GDF10	Hs.2171	R52085
285760		Hs.43233	N64145
195138	KIAA0205	Hs.3610	R91263
1916575	BIK	Hs.155419	AI347538
1844941		Hs.144751	AI217380
1584761		Hs.128128	AA971850
160730		Hs.29343	AI668597
1713245		NA	NA
460395	FLJ22625	Hs.106534	AA677531
1126447		Hs.269512	AA679959
800137	PAX2	Hs.155644	AA581078
1010993		NA	NA
323322		Hs.171939	W42944
1507368		Hs.130125	AA905179
121573		Hs.268659	T97723
503527		Hs.303118	AA131244
529336		Hs.146090	AA070734
66878		NA	NA
365551		Hs.257808	AA009615
1733977		Hs.147127	AI190901
281793	KIAA0652	Hs.79672	N51771
340737		Hs.56167	W56308
431840		Hs.117747	AA678047
854198		Hs.191864	AA669377
1556859		Hs.126932	AA935926
744367		Hs.112949	AA621192
296754		NA	NA
1535611	DGAT	Hs.288627	AA918380
1655034		Hs.292658	AI022066
262264	PTPRM	Hs.154151	H99426
162722		Hs.32345	AI668612
1239995		Hs.76611	AA706738
1641365		Hs.131611	AI025258
213917	DOCK2	Hs.17211	H72557
1523134		NA	NA
124059		Hs.174361	R02580
490089		Hs.71617	AA136082
46667		Hs.107444	H09790
1569541		Hs.126995	AA934440
813424	PPID	Hs.143482	AA458652
1509118		Hs.147012	AI184916
1187853		NA	NA
745600		Hs.116153	AA626334
1638511		Hs.131085	AI016744
242779		Hs.41919	H93607
395778		Hs.221233	AA757532
1913623		Hs.112819	AI310449
1601600		Hs.129569	AA995392
588573	TNFRSF11A	Hs.114676	AA143538
163124		Hs.25555	AI668618
1461223		Hs.125441	AA883305
454970		NA	NA
1638550	PRKX	Hs.147996	AI016760
46055	PPFIA2	Hs.30881	H08850
753376		Hs.67709	AA406526
884727	KIAA1337	Hs.241419	AA629570
1655855		Hs.132694	AI033956
1527047		Hs.260074	AA916552
1292115		Hs.102554	AA707613
51156	DKFZp761C07121	Hs.165636	H18832
48662		Hs.107375	H14987
447069		Hs.269563	AA702512
449033		Hs.222055	AA777394
1752395		Hs.145149	AI150106
1324230		NA	NA
YLR138W	ORF	NA	NA
1901377		Hs.189329	AI300823
1589864		Hs.121513	AA976427
1504340		Hs.130873	AA897765
51970	NAG14	Hs.108681	H23116
277820		Hs.47274	N64174
1880054		Hs.126700	AI280391
1628929		Hs.129462	AA994013
434763		Hs.270045	AA701868
1560510		Hs.156092	AA948597
701450		Hs.106645	AA286902
898218	IGFBP3	Hs.77326	AA598601
1540023		Hs.150770	AI124717
34388		Hs.22815	R19708
293104	PHYH	Hs.172887	N63845
1469860		Hs.220558	AA865143
1671875		Hs.135339	AI051664
1501914	P4HB	Hs.75655	AA886421
1709830		Hs.119286	AI130743
746232	KIAA0737	Hs.194035	AA417713
756370	KIAA0903	Hs.16218	AA482066
1840053		Hs.147448	AI214830
293328	C2ORF2	Hs.25894	N64731
812187	MGC3279	Hs.32603	AA455419
789012	FBLN2	Hs.198862	AA452840
1541702		Hs.126506	AA913846
1938985		Hs.156477	AI341471
275612		NA	NA
812964		Hs.46833	AA464588
1608998	HDCMC04P	Hs.15423	AA991441
288663	GJB1	Hs.2679	N62394
624617	MAP4K5	Hs.246970	AA182847
1683016		Hs.131450	AI088060
1899878	LRP2	Hs.153595	AI282079
1556653	SYN2	Hs.6439	AA916954
845294		Hs.121705	AA773576
1660719		Hs.269852	AI042062
1862028		Hs.133279	AI053547
450780		Hs.119835	AA704603
83666		Hs.8906	T61122
1757655		Hs.153754	AI200657
1459847		Hs.269715	AA937345
1049062		Hs.190425	AA778689
796100	LSR68	Hs.103189	AA460370
859912	TDE1	Hs.272168	AA679489
1909455	IGKV3D-15	Hs.325722	AI299994
530185	CD83	Hs.79197	AA083671
1858620		NA	NA
1841905		Hs.147726	AI220208
52303		NA	NA
813256	ABCB1	Hs.21330	AA455911
1558547		Hs.128398	AA974802
1572838		Hs.124663	AA953914
194811		Hs.20526	R89765
1506197		Hs.123426	AA905446
1010336		NA	NA
124025		Hs.128686	R02788
429263		Hs.305971	AA007343
361341		NA	NA
396085		NA	NA
416158		Hs.58785	W85930
1848782		NA	NA
1031598		Hs.112713	AA609474
205090		NA	NA
156067	ASAHL	Hs.264330	R72527
683278		Hs.56276	AA213669
1562118		Hs.127280	AA936351
1875289		Hs.126647	AI273331
1553530	KIAA0788	Hs.246112	AA962218
67330		Hs.8958	T49235
1869166	ERO1-L(BETA)	Hs.150763	AI241301
309685		Hs.49576	N94536
1709302		Hs.146521	AI130957
788303	PPEF1	Hs.211589	AA450013
429123		Hs.92993	AA004810
951297		NA	NA
166616		NA	NA
161456	SAA1	Hs.181062	H25546
277063		Hs.82415	N39590
138827		Hs.23398	R62716
45556		NA	NA
378502	LAMR1	Hs.181357	AA777192
1877645		Hs.145940	AI276124
1461324		NA	NA
1983846		Hs.145334	AI251399
1917363	SLC28A1	Hs.97207	AI344386
1735170		Hs.148679	AI203936
25413		Hs.268698	R11768
1579779		NA	NA
1731660		NA	NA
1838188		Hs.147310	AI208063
1584223		Hs.128305	AA973317
1707552		Hs.146719	AI146731
300442		Hs.50893	AI822145
1896239		Hs.12547	AI298171
343736	SCYA11	Hs.54460	W69211
29989		Hs.170141	R14817
1877592	TRPS1	Hs.26102	AI276654
746157		Hs.177744	
295321		Hs.50669	N76018
754034	THPO	Hs.1166	AA479058
272879		Hs.269711	N33012
1855477		Hs.148037	AI287587
1722419		Hs.147079	AI189321
111266		Hs.193381	T83440
1759187		Hs.147675	AI218981
137704	PAPPA	Hs.75874	R37986
117823		Hs.240801	AI820564
1755558		Hs.148696	AI204390
279278		Hs.46693	N47274
281072		Hs.47150	N50912
1861627	RPS9	Hs.180920	AI053499
427797		Hs.59897	AA001305
1942983		Hs.144865	AI202257
1628762		Hs.234900	AI014539
44156		Hs.12473	H06156
245442	SIRT3	Hs.19306	N53491
32465		NA	NA
1049031		Hs.122053	AA778674
1643690		NA	NA
1708643		Hs.143062	AI143280
137989	RMP	Hs.7943	R63092
66953	HSPC002	Hs.76907	T67535
110218		Hs.283884	T71269
448619	GSR	Hs.121524	AA777289
198582		Hs.268967	R94727
126243		NA	NA
1641706	SYN3	Hs.125878	AI024435
272942	DKFZp434K1210	Hs.32352	N36098
280735	TBP	Hs.1100	N50549
2060588	ABCB6	Hs.107911	AI335447
396186		Hs.121251	AA757806
